file_number,product_code,class_code,account_type,channel,class_label,source_file,total_fee_ratio_raw,total_expense_ratio_raw,cost_1y_per_10m_krw_v2,cost_2y_per_10m_krw_v2,cost_3y_per_10m_krw,cost_5y_per_10m_krw_v2,cost_10y_per_10m_krw_v2,validation_status,validation_status_before_review,review_source_page,review_note,Column 19,Column 20,Column 21,Column 22,Column 23,Column 24,Column 25,Column 26
26,KR5118420036,C-F,일반,오프라인,"C-F 수수료미징구- 오프라인-랩, 펀드 등 판매수수료 및 보수ᆞ비용",R2_KR5118420036.pdf,0.1700,0.1723,18.000,36.000,56.000,97.000,220.000,SOURCE_PARSED_NEEDS_REVIEW,,,기간별 비용표에 서로 다른 값 2종 존재; 일반 클래스: Cost Guard 연금 비교 대상 여부 별도 판단,,,,,,,,
26,KR5118420036,C-G,일반,오프라인,C-G 수수료미징구- 오프라인-무권 유저비용 판매수수료 및 보수ᆞ비용,R2_KR5118420036.pdf,0.4685,0.4685,48.000,98.000,150.000,262.000,589.000,SOURCE_PARSED_NEEDS_REVIEW,,,기간별 비용표에 서로 다른 값 2종 존재; 일반 클래스: Cost Guard 연금 비교 대상 여부 별도 판단,,,,,,,,
26,KR5118420036,C-I,일반,오프라인,C-I 수수료미징구- 오프라인-고액 판매수수료 및 보수ᆞ비용,R2_KR5118420036.pdf,0.1800,0.1823,19.000,38.000,59.000,103.000,233.000,SOURCE_PARSED_NEEDS_REVIEW,,,기간별 비용표에 서로 다른 값 2종 존재; 일반 클래스: Cost Guard 연금 비교 대상 여부 별도 판단,,,,,,,,
26,KR5118420036,C-P,퇴직연금/IRP,오프라인,C-P 수수료미징구- 오프라인- 퇴직연금 판매수수료 및 보수ᆞ비용,R2_KR5118420036.pdf,0.3300,0.3322,34.000,70.000,107.000,187.000,421.000,SOURCE_PARSED_NEEDS_REVIEW,,,기간별 비용표에 서로 다른 값 2종 존재,,,,,,,,
26,KR5118420036,C-P1,연금저축,오프라인,C-P1 수수료미징구- 오프라인-개인 연금 판매수수료 및 보수ᆞ비용,R2_KR5118420036.pdf,0.4490,0.4490,46.000,94.000,144.000,251.000,565.000,SOURCE_PARSED_NEEDS_REVIEW,,,기간별 비용표에 서로 다른 값 2종 존재,,,,,,,,
26,KR5118420036,C-P1E,연금저축,온라인,C-P1e 수수료미징구- 온라인- 개인연금 판매수수료 및 보수ᆞ비용,R2_KR5118420036.pdf,0.3095,0.3095,32.000,65.000,100.000,174.000,393.000,SOURCE_PARSED_NEEDS_REVIEW,,,기간별 비용표에 서로 다른 값 2종 존재,,,,,,,,
26,KR5118420036,C-PE,퇴직연금/IRP,온라인,C-Pe 수수료미징구- 온라인- 퇴직연금 판매수수료 및 보수ᆞ비용,R2_KR5118420036.pdf,0.2500,0.2520,26.000,53.000,81.000,142.000,321.000,SOURCE_PARSED_NEEDS_REVIEW,,,기간별 비용표에 서로 다른 값 2종 존재,,,,,,,,
26,KR5118420036,S,일반,온라인,S 수수료후취-온 라인슈퍼 판매수수료 및 보수ᆞ비용,R2_KR5118420036.pdf,0.2000,0.2000,20.000,42.000,64.000,113.000,255.000,SOURCE_PARSED_NEEDS_REVIEW,,,기간별 비용표에 서로 다른 값 2종 존재; 일반 클래스: Cost Guard 연금 비교 대상 여부 별도 판단,,,,,,,,
26,KR5118420036,S-P,연금저축,온라인,S-P 수수료미징구- 온라인슈퍼- 개인연금 판매수수료 및 보수ᆞ비용,R2_KR5118420036.pdf,0.1940,0.1940,20.000,41.000,63.000,109.000,248.000,SOURCE_PARSED_NEEDS_REVIEW,,,기간별 비용표에 서로 다른 값 4종 존재,,,,,,,,
27,KR5118420062,A,일반,오프라인,수수료선취형(A),R2_KR5118420062.pdf,0.2500,0.2594,32.000,59.000,88.000,151.000,335.000,SOURCE_PARSED_NEEDS_REVIEW,,,일반 클래스: Cost Guard 연금 비교 대상 여부 별도 판단,,,,,,,,
27,KR5118420062,A-E,일반,온라인,A-e 수수료선취- 온라인,R2_KR5118420062.pdf,0.2000,0.2094,24.000,47.000,70.000,121.000,270.000,SOURCE_PARSED_NEEDS_REVIEW,,,일반 클래스: Cost Guard 연금 비교 대상 여부 별도 판단,,,,,,,,
27,KR5118420062,A-G,일반,오프라인,A-G,R2_KR5118420062.pdf,0.2125,0.2195,26.000,50.000,74.000,127.000,283.000,SOURCE_PARSED_NEEDS_REVIEW,,,일반 클래스: Cost Guard 연금 비교 대상 여부 별도 판단,,,,,,,,
27,KR5118420062,A2,일반,오프라인,A2 수수료선취- 오프라인,R2_KR5118420062.pdf,0.1000,0.1095,26.000,38.000,50.000,77.000,155.000,SOURCE_PARSED_NEEDS_REVIEW,,,일반 클래스: Cost Guard 연금 비교 대상 여부 별도 판단,,,,,,,,
27,KR5118420062,C,일반,오프라인,수수료미징구형(C),R2_KR5118420062.pdf,0.4500,0.4594,47.000,96.000,147.000,257.000,578.000,SOURCE_PARSED_NEEDS_REVIEW,,,일반 클래스: Cost Guard 연금 비교 대상 여부 별도 판단,,,,,,,,
27,KR5118420062,C-E,일반,온라인,C-e 수수료미징구- 온라인,R2_KR5118420062.pdf,0.2750,0.2844,29.000,60.000,92.000,160.000,361.000,SOURCE_PARSED_NEEDS_REVIEW,,,일반 클래스: Cost Guard 연금 비교 대상 여부 별도 판단,,,,,,,,
27,KR5118420062,C-F,일반,오프라인,C-F 수수료미징구-,R2_KR5118420062.pdf,0.1180,0.1275,13.000,27.000,41.000,72.000,163.000,SOURCE_PARSED_NEEDS_REVIEW,,,일반 클래스: Cost Guard 연금 비교 대상 여부 별도 판단,,,,,,,,
27,KR5118420062,C-G,일반,오프라인,C-G,R2_KR5118420062.pdf,0.3625,0.3701,38.000,77.000,119.000,208.000,468.000,SOURCE_PARSED_NEEDS_REVIEW,,,일반 클래스: Cost Guard 연금 비교 대상 여부 별도 판단,,,,,,,,
27,KR5118420062,C-P,일반,오프라인,C-P 수수료미징구-,R2_KR5118420062.pdf,0.3300,0.3394,35.000,71.000,109.000,191.000,430.000,SOURCE_PARSED_NEEDS_REVIEW,,,일반 클래스: Cost Guard 연금 비교 대상 여부 별도 판단,,,,,,,,
27,KR5118420062,C-P1,일반,오프라인,C-P1 수수료미징구-,R2_KR5118420062.pdf,0.3800,0.3895,40.000,82.000,125.000,218.000,492.000,SOURCE_PARSED_NEEDS_REVIEW,,,일반 클래스: Cost Guard 연금 비교 대상 여부 별도 판단,,,,,,,,
27,KR5118420062,C-P1E,일반,온라인,C-P1e 수수료미징구-,R2_KR5118420062.pdf,0.2400,0.2495,26.000,52.000,80.000,140.000,317.000,SOURCE_PARSED_NEEDS_REVIEW,,,일반 클래스: Cost Guard 연금 비교 대상 여부 별도 판단,,,,,,,,
27,KR5118420062,C-PE,일반,온라인,C-Pe 수수료미징구-,R2_KR5118420062.pdf,0.2150,0.2245,23.000,47.000,72.000,126.000,286.000,SOURCE_PARSED_NEEDS_REVIEW,,,일반 클래스: Cost Guard 연금 비교 대상 여부 별도 판단,,,,,,,,
27,KR5118420062,C-W,일반,오프라인,C-W 수수료미징구- 오프라인-랩,R2_KR5118420062.pdf,0.1000,0.1094,11.000,23.000,35.000,62.000,140.000,SOURCE_PARSED_NEEDS_REVIEW,,,일반 클래스: Cost Guard 연금 비교 대상 여부 별도 판단,,,,,,,,
27,KR5118420062,S,일반,온라인,S 수수료후취- 온라인슈퍼,R2_KR5118420062.pdf,0.1900,0.1994,20.000,42.000,64.000,112.000,254.000,SOURCE_PARSED_NEEDS_REVIEW,,,일반 클래스: Cost Guard 연금 비교 대상 여부 별도 판단,,,,,,,,
27,KR5118420062,S-P,일반,온라인,S-P 수수료미징구-,R2_KR5118420062.pdf,0.1700,0.1794,18.000,38.000,58.000,101.000,229.000,SOURCE_PARSED_NEEDS_REVIEW,,,기간별 비용표에 서로 다른 값 2종 존재; 일반 클래스: Cost Guard 연금 비교 대상 여부 별도 판단,,,,,,,,
28,KR5119450058,A-E,일반,온라인,수수료선취-온라인(A-e),R2_KR5119450058.pdf,1.0400,1.0416,156.000,266.000,380.000,622.000,"1,314.000",SOURCE_PARSED_NEEDS_REVIEW,,,기간별 비용표에 서로 다른 값 2종 존재; 일반 클래스: Cost Guard 연금 비교 대상 여부 별도 판단,,,,,,,,
28,KR5119450058,A1,일반,오프라인,수수료선취형(A1),R2_KR5119450058.pdf,1.3900,1.3912,240.000,386.000,536.000,853.000,"1,750.000",SOURCE_PARSED_NEEDS_REVIEW,,,기간별 비용표에 서로 다른 값 2종 존재; 일반 클래스: Cost Guard 연금 비교 대상 여부 별도 판단,,,,,,,,
28,KR5119450058,C-E,일반,온라인,수수료미징구-온라인(C-e),R2_KR5119450058.pdf,1.1900,0.0016,122.000,248.000,378.000,655.000,"1,443.000",SOURCE_PARSED_NEEDS_REVIEW,,,기간별 비용표에 서로 다른 값 2종 존재; 일반 클래스: Cost Guard 연금 비교 대상 여부 별도 판단,,,,,,,,
28,KR5119450058,C-I,일반,오프라인,"수수료미징구-오프라인-고액,기관 - - (C-i)",R2_KR5119450058.pdf,0.7200,0.7200,74.000,150.000,230.000,400.000,893.000,SOURCE_PARSED_NEEDS_REVIEW,,,기간별 비용표에 서로 다른 값 2종 존재; 일반 클래스: Cost Guard 연금 비교 대상 여부 별도 판단,,,,,,,,
28,KR5119450058,C-P,연금저축,오프라인,수수료미징구-오프라인-개인연금 - - (C-p),R2_KR5119450058.pdf,1.5300,1.5300,156.000,317.000,483.000,834.000,"1,820.000",SOURCE_PARSED_NEEDS_REVIEW,,,기간별 비용표에 서로 다른 값 2종 존재,,,,,,,,
28,KR5119450058,C-PE,연금저축,온라인,수수료미징구-온라인-개인연금 - - (C-pe),R2_KR5119450058.pdf,1.1100,0.0017,113.000,231.000,353.000,612.000,"1,351.000",SOURCE_PARSED_NEEDS_REVIEW,,,기간별 비용표에 서로 다른 값 2종 존재,,,,,,,,
28,KR5119450058,C-R,퇴직연금/IRP,오프라인,수수료미징구-오프라인-퇴직연금(C-r),R2_KR5119450058.pdf,1.4700,0.0016,150.000,305.000,465.000,803.000,"1,756.000",SOURCE_PARSED_NEEDS_REVIEW,,,기간별 비용표에 서로 다른 값 2종 존재,,,,,,,,
28,KR5119450058,C-RE,퇴직연금/IRP,온라인,수수료미징구-온라인-퇴직연금(C-re),R2_KR5119450058.pdf,1.0800,0.0021,110.000,225.000,344.000,596.000,"1,317.000",SOURCE_PARSED_NEEDS_REVIEW,,,기간별 비용표에 서로 다른 값 2종 존재,,,,,,,,
28,KR5119450058,C-W,일반,오프라인,수수료미징구-오프라인-랩(C-w),R2_KR5119450058.pdf,0.6900,0.6900,71.000,144.000,221.000,384.000,858.000,SOURCE_PARSED_NEEDS_REVIEW,,,기간별 비용표에 서로 다른 값 2종 존재; 일반 클래스: Cost Guard 연금 비교 대상 여부 별도 판단,,,,,,,,
28,KR5119450058,C1,일반,오프라인,수수료미징구형(C1),R2_KR5119450058.pdf,1.8900,0.0006,192.000,380.000,552.000,891.000,"1,846.000",SOURCE_PARSED_NEEDS_REVIEW,,,기간별 비용표에 서로 다른 값 2종 존재; 일반 클래스: Cost Guard 연금 비교 대상 여부 별도 판단,,,,,,,,
28,KR5119450058,C2,일반,오프라인,수수료미징구-오프라인-보수체감(C2),R2_KR5119450058.pdf,1.7900,0.0005,,,,,,SOURCE_PARSED,,,기간별 비용 예시가 없거나 클래스 연결 실패; 일반 클래스: Cost Guard 연금 비교 대상 여부 별도 판단,,,,,,,,
28,KR5119450058,C3,일반,오프라인,수수료미징구-오프라인-보수체감 - - (C3),R2_KR5119450058.pdf,1.5900,1.5900,,,,,,SOURCE_PARSED_NEEDS_REVIEW,,,기간별 비용 예시가 없거나 클래스 연결 실패; 일반 클래스: Cost Guard 연금 비교 대상 여부 별도 판단,,,,,,,,
28,KR5119450058,C4,일반,오프라인,수수료미징구-오프라인-보수체감(C4),R2_KR5119450058.pdf,1.4900,1.4900,,,,,,SOURCE_PARSED_NEEDS_REVIEW,,,기간별 비용 예시가 없거나 클래스 연결 실패; 일반 클래스: Cost Guard 연금 비교 대상 여부 별도 판단,,,,,,,,
28,KR5119450058,S,일반,온라인,수수료후취-온라인슈퍼(S),R2_KR5119450058.pdf,1.0300,1.0300,105.000,214.000,328.000,568.000,"1,257.000",SOURCE_PARSED_NEEDS_REVIEW,,,기간별 비용표에 서로 다른 값 2종 존재; 일반 클래스: Cost Guard 연금 비교 대상 여부 별도 판단,,,,,,,,
28,KR5119450058,S-P,연금저축,온라인,수수료미징구-온라인슈퍼-개인연금(S-P),R2_KR5119450058.pdf,0.9400,0.9400,96.000,196.000,300.000,520.000,"1,153.000",SOURCE_PARSED_NEEDS_REVIEW,,,기간별 비용표에 서로 다른 값 2종 존재,,,,,,,,
29,KR5119501001,C-E,퇴직연금/IRP,온라인,수수료미징구-온라인-퇴직연금(C-e),R2_KR5119501001.pdf,0.3150,0.3160,33.000,67.000,104.000,181.000,408.000,SOURCE_PARSED,,,,,,,,,,,
29,KR5119501001,C1,퇴직연금/IRP,오프라인,수수료미징구-오프라인-퇴직연금(C1),R2_KR5119501001.pdf,0.4500,0.4523,47.000,96.000,147.000,257.000,577.000,SOURCE_PARSED,,,,,,,,,,,
30,KR5119520012,A-E,일반,온라인,수수료선취-온라인(A-e),R2_KR5119520012.pdf,0.3500,0.3500,51.000,88.000,127.000,211.000,457.000,SOURCE_PARSED_NEEDS_REVIEW,,,기간별 비용표에 서로 다른 값 2종 존재; 일반 클래스: Cost Guard 연금 비교 대상 여부 별도 판단,,,,,,,,
30,KR5119520012,A-G,일반,오프라인,수수료선취-오프라인-무권유저비 납입금액의 0.210% - 용(A-g),R2_KR5119520012.pdf,0.3900,0.3900,61.000,102.000,146.000,239.000,512.000,SOURCE_PARSED_NEEDS_REVIEW,,,기간별 비용표에 서로 다른 값 2종 존재; 일반 클래스: Cost Guard 연금 비교 대상 여부 별도 판단,,,,,,,,
30,KR5119520012,A1,일반,오프라인,수수료선취형(A1),R2_KR5119520012.pdf,0.4500,0.4500,76.000,124.000,174.000,281.000,595.000,SOURCE_PARSED_NEEDS_REVIEW,,,기간별 비용표에 서로 다른 값 2종 존재; 일반 클래스: Cost Guard 연금 비교 대상 여부 별도 판단,,,,,,,,
30,KR5119520012,C-E,일반,온라인,수수료미징구-온라인(C-e),R2_KR5119520012.pdf,0.4400,0.4400,45.000,92.000,141.000,246.000,554.000,SOURCE_PARSED_NEEDS_REVIEW,,,기간별 비용표에 서로 다른 값 2종 존재; 일반 클래스: Cost Guard 연금 비교 대상 여부 별도 판단,,,,,,,,
30,KR5119520012,C-G,일반,오프라인,수수료미징구-오프라인-무권유저 - - 비용(C-g),R2_KR5119520012.pdf,0.5300,0.5300,54.000,111.000,170.000,296.000,664.000,SOURCE_PARSED_NEEDS_REVIEW,,,기간별 비용표에 서로 다른 값 2종 존재; 일반 클래스: Cost Guard 연금 비교 대상 여부 별도 판단,,,,,,,,
30,KR5119520012,C-I,일반,오프라인,"수수료미징구-오프라인-고액,기관 - - (C-i)",R2_KR5119520012.pdf,0.2800,0.2800,29.000,59.000,90.000,157.000,356.000,SOURCE_PARSED_NEEDS_REVIEW,,,기간별 비용표에 서로 다른 값 4종 존재; 일반 클래스: Cost Guard 연금 비교 대상 여부 별도 판단,,,,,,,,
30,KR5119520012,C-I2,일반,오프라인,"수수료미징구-오프라인-퇴직연 험 금,고액(C-i2)",R2_KR5119520012.pdf,0.2600,0.2600,"27,000","54,000","84,000","146,000","331,000",SOURCE_PARSED,,,기간별 비용 예시가 없거나 클래스 연결 실패; 일반 클래스: Cost Guard 연금 비교 대상 여부 별도 판단,,,,,,,,
30,KR5119520012,C-P,연금저축,오프라인,수수료미징구-오프라인-개인연금 - - (C-p),R2_KR5119520012.pdf,0.5500,0.5500,56.000,115.000,176.000,307.000,689.000,SOURCE_PARSED_NEEDS_REVIEW,,,기간별 비용표에 서로 다른 값 2종 존재,,,,,,,,
30,KR5119520012,C-PE,연금저축,온라인,수수료미징구-온라인-개인연금 - - (C-pe),R2_KR5119520012.pdf,0.4000,0.4000,41.000,84.000,128.000,224.000,505.000,SOURCE_PARSED_NEEDS_REVIEW,,,기간별 비용표에 서로 다른 값 2종 존재,,,,,,,,
30,KR5119520012,C-R,퇴직연금/IRP,오프라인,수수료미징구-오프라인-퇴직연금(C-r),R2_KR5119520012.pdf,0.4500,0.4535,47.000,96.000,148.000,258.000,580.000,SOURCE_PARSED_NEEDS_REVIEW,,,기간별 비용표에 서로 다른 값 2종 존재,,,,,,,,
30,KR5119520012,C-RE,퇴직연금/IRP,온라인,수수료미징구-온라인-퇴직연금(C-re),R2_KR5119520012.pdf,0.3500,0.3536,37.000,76.000,116.000,202.000,456.000,SOURCE_PARSED_NEEDS_REVIEW,,,기간별 비용표에 서로 다른 값 2종 존재,,,,,,,,
30,KR5119520012,C-W,일반,오프라인,수수료미징구-오프라인-랩(C-w),R2_KR5119520012.pdf,0.2500,0.2500,26.000,52.000,80.000,141.000,318.000,SOURCE_PARSED_NEEDS_REVIEW,,,기간별 비용표에 서로 다른 값 2종 존재; 일반 클래스: Cost Guard 연금 비교 대상 여부 별도 판단,,,,,,,,
30,KR5119520012,C1,일반,오프라인,수수료미징구형(C1),R2_KR5119520012.pdf,0.6500,0.6500,66.000,136.000,208.000,362.000,810.000,SOURCE_PARSED_NEEDS_REVIEW,,,기간별 비용표에 서로 다른 값 2종 존재; 일반 클래스: Cost Guard 연금 비교 대상 여부 별도 판단,,,,,,,,
30,KR5119520012,S,일반,온라인,수수료후취-온라인슈퍼(S),R2_KR5119520012.pdf,0.3450,0.3450,36.000,74.000,113.000,197.000,445.000,SOURCE_PARSED_NEEDS_REVIEW,,,기간별 비용표에 서로 다른 값 2종 존재; 일반 클래스: Cost Guard 연금 비교 대상 여부 별도 판단,,,,,,,,
30,KR5119520012,S-P,연금저축,온라인,수수료미징구-온라인슈퍼-개인연금(S-P),R2_KR5119520012.pdf,0.3340,0.3340,35.000,71.000,110.000,191.000,431.000,SOURCE_PARSED_NEEDS_REVIEW,,,기간별 비용표에 서로 다른 값 2종 존재,,,,,,,,
30,KR5119520012,S-R,퇴직연금/IRP,온라인,수수료미징구-온라인슈퍼-퇴직연금(S-R),R2_KR5119520012.pdf,0.3240,0.3240,34.000,69.000,106.000,186.000,419.000,SOURCE_PARSED_NEEDS_REVIEW,,,기간별 비용표에 서로 다른 값 2종 존재,,,,,,,,
31,KR5120420039,A,일반,오프라인,수수료선취형(A),R2_KR5120420039.pdf,0.1195,0.1301,15.000,29.000,44.000,76.000,170.000,SOURCE_PARSED,,,일반 클래스: Cost Guard 연금 비교 대상 여부 별도 판단,,,,,,,,
31,KR5120420039,A-I,일반,오프라인,수수료선취-오프라인-고액(A-i),R2_KR5120420039.pdf,0.1495,0.1601,26.000,44.000,62.000,101.000,216.000,SOURCE_PARSED_NEEDS_REVIEW,,,기간별 비용표에 서로 다른 값 2종 존재; 일반 클래스: Cost Guard 연금 비교 대상 여부 별도 판단,,,,,,,,
31,KR5120420039,A2,일반,오프라인,수수료선취-오프라인(A2),R2_KR5120420039.pdf,0.3195,0.3295,64.000,99.000,136.000,216.000,453.000,SOURCE_PARSED_NEEDS_REVIEW,,,기간별 비용표에 서로 다른 값 3종 존재; 일반 클래스: Cost Guard 연금 비교 대상 여부 별도 판단,,,,,,,,
31,KR5120420039,AE,일반,온라인,수수료선취-온라인(Ae),R2_KR5120420039.pdf,0.2195,0.2298,38.000,63.000,89.000,145.000,311.000,SOURCE_PARSED_NEEDS_REVIEW,,,기간별 비용표에 서로 다른 값 3종 존재; 일반 클래스: Cost Guard 연금 비교 대상 여부 별도 판단,,,,,,,,
31,KR5120420039,AG,일반,오프라인,수수료선취-오프라인-무권유저비용(AG),R2_KR5120420039.pdf,0.2595,0.2595,,,,,,SOURCE_PARSED,,,기간별 비용 예시가 없거나 클래스 연결 실패; 일반 클래스: Cost Guard 연금 비교 대상 여부 별도 판단,,,,,,,,
31,KR5120420039,C-P2,연금저축,오프라인,수수료미징구-오프라인-개인연금(C-P2),R2_KR5120420039.pdf,0.3695,0.3802,39.000,80.000,123.000,215.000,490.000,SOURCE_PARSED_NEEDS_REVIEW,,,,,,,,,,,
31,KR5120420039,C-P2E,연금저축,온라인,수수료미징구-온라인-개인연금(C-P2e),R2_KR5120420039.pdf,0.2395,0.2500,26.000,53.000,81.000,142.000,322.000,SOURCE_PARSED_NEEDS_REVIEW,,,기간별 비용표에 서로 다른 값 2종 존재,,,,,,,,
31,KR5120420039,C-PE,퇴직연금/IRP,온라인,수수료미징구-온라인-퇴직연금(C-Pe),R2_KR5120420039.pdf,0.2195,0.2299,24.000,48.000,74.000,130.000,296.000,SOURCE_PARSED_NEEDS_REVIEW,,,기간별 비용표에 서로 다른 값 2종 존재,,,,,,,,
31,KR5120420039,C1,일반,오프라인,수수료미징구-오프라인(C1),R2_KR5120420039.pdf,0.4195,0.4297,44.000,90.000,139.000,243.000,554.000,SOURCE_PARSED_NEEDS_REVIEW,,,기간별 비용표에 서로 다른 값 2종 존재; 일반 클래스: Cost Guard 연금 비교 대상 여부 별도 판단,,,,,,,,
31,KR5120420039,C2,일반,오프라인,수수료미징구-오프라인-고액(C2),R2_KR5120420039.pdf,0.3195,0.3289,34.000,69.000,106.000,186.000,424.000,SOURCE_PARSED_NEEDS_REVIEW,,,기간별 비용표에 서로 다른 값 2종 존재; 일반 클래스: Cost Guard 연금 비교 대상 여부 별도 판단,,,,,,,,
31,KR5120420039,CE,일반,온라인,수수료미징구-온라인(CE),R2_KR5120420039.pdf,0.2695,0.2796,29.000,59.000,90.000,158.000,361.000,SOURCE_PARSED_NEEDS_REVIEW,,,기간별 비용표에 서로 다른 값 2종 존재; 일반 클래스: Cost Guard 연금 비교 대상 여부 별도 판단,,,,,,,,
31,KR5120420039,CF,일반,오프라인,수수료미징구-오프라인-기관 준하는 자를 포함한다) (CF),R2_KR5120420039.pdf,0.1695,0.1801,18.000,38.000,58.000,102.000,232.000,SOURCE_PARSED,,,일반 클래스: Cost Guard 연금 비교 대상 여부 별도 판단,,,,,,,,
31,KR5120420039,CG,일반,오프라인,수수료미징구-오프라인-무권유저비용(CG),R2_KR5120420039.pdf,0.3295,0.3295,34.000,69.000,106.000,187.000,425.000,SOURCE_PARSED,,,일반 클래스: Cost Guard 연금 비교 대상 여부 별도 판단,,,,,,,,
31,KR5120420039,CP,퇴직연금/IRP,오프라인,수수료미징구-오프라인-퇴직연금(CP),R2_KR5120420039.pdf,0.3195,0.3299,34.000,69.000,107.000,187.000,425.000,SOURCE_PARSED,,,,,,,,,,,
31,KR5120420039,CW,일반,오프라인,수수료미징구-오프라인-랩(CW),R2_KR5120420039.pdf,0.1195,0.1301,13.000,27.000,42.000,74.000,168.000,SOURCE_PARSED_NEEDS_REVIEW,,,기간별 비용표에 서로 다른 값 3종 존재; 일반 클래스: Cost Guard 연금 비교 대상 여부 별도 판단,,,,,,,,
31,KR5120420039,S,일반,온라인,수수료후취-온라인 슈퍼(S),R2_KR5120420039.pdf,0.2095,0.2198,23.000,46.000,71.000,124.000,283.000,SOURCE_PARSED,,,일반 클래스: Cost Guard 연금 비교 대상 여부 별도 판단,,,,,,,,
31,KR5120420039,S-P,연금저축,온라인,수수료미징구-온라인 슈퍼-개인연금(S-P),R2_KR5120420039.pdf,0.1995,0.2102,22.000,44.000,68.000,119.000,271.000,SOURCE_PARSED_NEEDS_REVIEW,,,,,,,,,,,
32,KR5120420091,A,일반,오프라인,수수료선취형(A),R2_KR5120420091.pdf,0.3450,0.3471,45.000,82.000,121.000,205.000,454.000,SOURCE_PARSED_NEEDS_REVIEW,,,기간별 비용표에 서로 다른 값 2종 존재; 일반 클래스: Cost Guard 연금 비교 대상 여부 별도 판단,,,,,,,,
32,KR5120420091,AE,일반,온라인,수수료선취-온라인(Ae),R2_KR5120420091.pdf,0.2350,0.2365,29.000,54.000,81.000,138.000,308.000,SOURCE_PARSED_NEEDS_REVIEW,,,기간별 비용표에 서로 다른 값 2종 존재; 일반 클래스: Cost Guard 연금 비교 대상 여부 별도 판단,,,,,,,,
32,KR5120420091,AG,퇴직연금/IRP,온라인,수수료미징구-온라인-퇴직연금(C-Re(퇴직연금)) DZ383 수수료선취-오프라인-무권유저비용(AG),R2_KR5120420091.pdf,0.2640,0.2640,32.000,60.000,90.000,154.000,345.000,SOURCE_PARSED_NEEDS_REVIEW,,,,,,,,,,,
32,KR5120420091,C,일반,오프라인,수수료미징구형(C),R2_KR5120420091.pdf,0.4250,0.4274,44.000,89.000,137.000,241.000,548.000,SOURCE_PARSED_NEEDS_REVIEW,,,기간별 비용표에 서로 다른 값 2종 존재; 일반 클래스: Cost Guard 연금 비교 대상 여부 별도 판단,,,,,,,,
32,KR5120420091,C-F,일반,오프라인,수수료미징구-오프라인-기관등(C-F),R2_KR5120420091.pdf,0.1550,0.1574,16.000,33.000,50.000,88.000,200.000,SOURCE_PARSED_NEEDS_REVIEW,,,일반 클래스: Cost Guard 연금 비교 대상 여부 별도 판단,,,,,,,,
32,KR5120420091,C-I,일반,오프라인,수수료미징구-오프라인-고액(C-I),R2_KR5120420091.pdf,0.1850,0.1850,19.000,39.000,60.000,105.000,238.000,SOURCE_PARSED_NEEDS_REVIEW,,,일반 클래스: Cost Guard 연금 비교 대상 여부 별도 판단,,,,,,,,
32,KR5120420091,C-W,일반,오프라인,수수료미징구-오프라인-랩(C-W),R2_KR5120420091.pdf,0.1250,0.1250,13.000,26.000,40.000,71.000,161.000,SOURCE_PARSED_NEEDS_REVIEW,,,기간별 비용표에 서로 다른 값 5종 존재; 일반 클래스: Cost Guard 연금 비교 대상 여부 별도 판단,,,,,,,,
32,KR5120420091,CE,일반,온라인,수수료미징구-온라인(Ce),R2_KR5120420091.pdf,0.2750,0.2773,28.000,58.000,89.000,156.000,355.000,SOURCE_PARSED_NEEDS_REVIEW,,,일반 클래스: Cost Guard 연금 비교 대상 여부 별도 판단,,,,,,,,
32,KR5120420091,CG,일반,오프라인,수수료미징구-오프라인-무권유저비용(CG),R2_KR5120420091.pdf,0.3140,0.3140,32.000,66.000,101.000,178.000,405.000,SOURCE_PARSED_NEEDS_REVIEW,,,일반 클래스: Cost Guard 연금 비교 대상 여부 별도 판단,,,,,,,,
32,KR5120420091,S,일반,온라인,수수료후취-온라인 슈퍼(S),R2_KR5120420091.pdf,0.2250,0.2272,23.000,47.000,73.000,127.000,290.000,SOURCE_PARSED_NEEDS_REVIEW,,,일반 클래스: Cost Guard 연금 비교 대상 여부 별도 판단,,,,,,,,
32,KR5120420091,S-P,연금저축,온라인,수수료미징구-온라인 슈퍼-개인연금(S-P),R2_KR5120420091.pdf,0.2050,0.2073,21.000,43.000,66.000,116.000,264.000,SOURCE_PARSED_NEEDS_REVIEW,,,,,,,,,,,
33,KR5120450015,A1,일반,오프라인,수수료선취-오프라인(A1),R2_KR5120450015.pdf,0.6450,0.6467,145.000,214.000,286.000,442.000,904.000,SOURCE_PARSED_NEEDS_REVIEW,,,기간별 비용표에 서로 다른 값 3종 존재; 일반 클래스: Cost Guard 연금 비교 대상 여부 별도 판단,,,,,,,,
33,KR5120450015,AE,일반,온라인,수수료선취-온라인(Ae),R2_KR5120450015.pdf,0.4050,0.4072,39.000,81.000,124.000,217.000,495.000,SOURCE_PARSED,,,일반 클래스: Cost Guard 연금 비교 대상 여부 별도 판단,,,,,,,,
33,KR5120450015,AF,일반,오프라인,수수료미징구-오프라인-주택마련(C(장마)) 92663 수수료선취-오프라인-기관(Af),R2_KR5120450015.pdf,0.1650,0.1667,20.000,38.000,56.000,96.000,216.000,SOURCE_PARSED_NEEDS_REVIEW,,,기간별 비용표에 서로 다른 값 2종 존재; 일반 클래스: Cost Guard 연금 비교 대상 여부 별도 판단,,,,,,,,
